Codigo de Compartimento;Disponible para asesoramiento con cobro implícito;Disponible para asesoramiento con cobro explícito;Focus List;ISIN;Código de compartimento;Nombre;Divisa;Hedge;Categoria SB;Categoría Morningstar;Politica de dividendos;Traspasable;Benchmark;Mínimo Inicial;Tipo Suscripción Inicial;Mínimo Adicional;Tipo Suscripción Adicional;Gastos Corrientes;Comisión Gestión;Comisión Exito;Comisión Suscripción;Comisión Reembolso;Comisión Deposito;Comisión Distribución;Rebate PB;Producto Complejo;Fecha de constitución;Patrimonio;Rent 1M;Rent YTD;Rent 12M;Rent 36M;Rent 60M;Rent 2022;Rent 2023;Rent 2024;Hora Corte *Folleto;Gestora / Emisor;URL Ficha Comercial ;URL KID PRIIPS;REQ;Concentración Actualizada a feb/2023
;N;Y;N;LU1722863641;71410;iShares North America Equity Index Fund (LU) D2 USD;USD;N;Renta Variable Norteamérica;RV USA Cap. Grande Blend;C;Y;MSCI North America NR USD;0;;0;;0.22;0.15;;;;;;0;N;11/22/17;519,302,543 €;-11.72;-9.15;10.44;9.67;19.5;-15.99;22.93;32.6;1000;BlackRock Luxembourg SA;https://api.fundinfo.com/document/e567660639c32586ad3198f341f6907e_311041/MR_ES_es_LU1722863641_YES_2025-01-31.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;https://api.fundinfo.com/document/a023ddf5db79806cea15263d7d1764fc_130437/PRP_ES_es_LU1722863641_YES_2024-04-26.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;65;10
;N;Y;Y;IE00BD575G75;73164;iShares North America Index Fund (IE) D Acc EUR;EUR;N;Renta Variable Norteamérica;RV USA Cap. Grande Blend;C;Y;MSCI North America NR USD;0;EUR;0;EUR;0.08;0.08;;;;;;0;N;6/28/16;3,348,378,997 €;-12.4;-9.5;9.61;9.04;19.71;-14.52;20.99;32.78;900;BlackRock Asset Management Ireland Ltd;https://api.fundinfo.com/document/5ef04c0b1c27c5f90256bf9111beb615_285944/MR_ES_es_IE00BD575G75_YES_2025-01-31.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;https://api.fundinfo.com/document/6ee79f2fa87f58f199a8eea9d23718ad_130201/PRP_ES_es_IE00BD575G75_YES_2024-04-26.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;55;20
;N;Y;Y;IE00BL6KD459;73164;iShares North America Index Fund (IE) D Acc EUR Hedged;EUR;Y;Renta Variable Norteamérica;RV USA Cap. Grande Blend;C;Y;MSCI North America NR USD;0;EUR;0;;0.1;0.08;;;;;;0;N;5/25/21;3,348,378,997 €;-8.44;-4.91;8.64;5.96;-;-22.53;22.57;22.6;900;BlackRock Asset Management Ireland Ltd;https://api.fundinfo.com/document/1e762863bea72a1be082fd6bb0d2a951_220956/MR_ES_es_IE00BL6KD459_YES_2025-01-31.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;https://api.fundinfo.com/document/16f43a67f224668663b20e3d746af10e_130498/PRP_ES_es_IE00BL6KD459_YES_2024-04-26.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;55;20
;N;Y;Y;IE00BD575K12;73164;iShares North America Index Fund (IE) D Acc USD;USD;N;Renta Variable Norteamérica;RV USA Cap. Grande Blend;C;Y;MSCI North America NR USD;0;USD;0;USD;0.08;0.08;;;;;;0;N;5/11/17;3,348,378,997 €;-12.4;-9.72;9.61;9.04;19.71;-14.26;21.71;32.4;900;BlackRock Asset Management Ireland Ltd;https://api.fundinfo.com/document/8888d46934407790158c05998051e869_285707/MR_ES_es_IE00BD575K12_YES_2025-01-31.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;https://api.fundinfo.com/document/b1d5ff1e23e5164f7d6a304ae8a004c5_130015/PRP_ES_es_IE00BD575K12_YES_2024-04-26.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;65;20
;Y;N;Y;IE00B78CT216;73164;iShares North America Index Fund (IE) Institutional Acc EUR;EUR;N;Renta Variable Norteamérica;RV USA Cap. Grande Blend;C;Y;MSCI North America NR USD;0;EUR;0;EUR;0.16;0.3;;;;;;0;N;2/24/12;3,348,378,997 €;-12.4;-9.52;9.52;8.95;19.6;-14.59;20.89;32.68;900;BlackRock Asset Management Ireland Ltd;https://api.fundinfo.com/document/6307772b764c3202ff92bf5c7a2cc5d0_322290/MR_ES_es_IE00B78CT216_YES_2025-01-31.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;https://api.fundinfo.com/document/addbe96f213c5547a89e9ad1ff420104_130140/PRP_ES_es_IE00B78CT216_YES_2024-04-26.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;55;20
;Y;N;Y;IE00B1W56K18;73164;iShares North America Index Fund (IE) Institutional Acc USD;USD;N;Renta Variable Norteamérica;RV USA Cap. Grande Blend;C;Y;MSCI North America NR USD;10000;USD;10000;USD;0.16;0.15;;;;;;0;N;8/31/07;3,348,378,997 €;-12.4;-9.74;9.52;8.95;19.61;-14.33;21.6;32.3;1200;BlackRock Asset Management Ireland Ltd;https://api.fundinfo.com/document/55221c66e514f0a6c7b5ba87acbf8145_327552/MR_ES_es_IE00B1W56K18_YES_2025-01-31.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;https://api.fundinfo.com/document/b7d6a1e9f185d11aa302884604ac9982_130103/PRP_ES_es_IE00B1W56K18_YES_2025-01-31.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;65;20
;Y;N;Y;IE00B1W56L25;73164;iShares North America Index Fund (IE) Institutional Dist USD;USD;N;Renta Variable Norteamérica;RV USA Cap. Grande Blend;D;Y;MSCI North America NR USD;10000;USD;10000;USD;0.16;0.15;;;;;;0;N;5/15/09;3,348,378,997 €;-12.4;-9.74;9.52;8.95;19.61;-14.34;21.6;32.3;900;BlackRock Asset Management Ireland Ltd;https://api.fundinfo.com/document/61578823d106258eab5a11048bdce99a_325825/MR_ES_es_IE00B1W56L25_YES_2025-01-31.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;https://api.fundinfo.com/document/2e7770a10a3e7b4c32b5a62efc406db4_129883/PRP_ES_es_IE00B1W56L25_YES_2024-04-26.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;65;20
;Y;N;N;LU0836512961;71908;iShares Pacific ex Japan Equity Index Fund (LU) A2 USD;USD;N;Renta Variable Pacífico;RV Pacífico (ex-Japón);C;Y;MSCI Pacific Ex Japan NR USD;5000;USD;1000;USD;0.54;0.45;;;;;;25.65;N;10/24/12;209,213,549 €;-7.61;-3.47;8.6;1.86;11.18;-1.47;2.79;11.24;1000;BlackRock Luxembourg SA;https://api.fundinfo.com/document/743c5033d0463f4d26bbb8e76732ab81_348920/MR_ES_es_LU0836512961_YES_2025-01-31.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;https://api.fundinfo.com/document/5c7ef63b65ee3a48f328cc6f276ae23c_130860/PRP_ES_es_LU0836512961_YES_2024-04-26.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;70;10
;N;Y;N;LU1811364725;71908;iShares Pacific ex Japan Equity Index Fund (LU) D2 USD;USD;N;Renta Variable Pacífico;RV Pacífico (ex-Japón);C;Y;MSCI Pacific Ex Japan NR USD;0;;0;;0.24;0.15;;;;;;0;N;5/9/18;209,213,549 €;-7.59;-3.41;8.92;2.16;11.52;-1.2;2.59;11.58;1000;BlackRock Luxembourg SA;https://api.fundinfo.com/document/126d2a0f7e47a4973faf337deb222cb1_315182/MR_ES_es_LU1811364725_YES_2025-01-31.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;https://api.fundinfo.com/document/c717214f5ded505c34548248c9d4971c_130685/PRP_ES_es_LU1811364725_YES_2024-04-26.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;70;10
;N;Y;N;LU1811364998;71908;iShares Pacific ex Japan Equity Index Fund (LU) D2 USD;EUR;N;Renta Variable Pacífico;RV Pacífico (ex-Japón);C;Y;MSCI Pacific Ex Japan NR USD;0;;0;;0.24;0.15;;;;;;0;N;5/9/18;209,213,549 €;-7.57;-3.29;8.86;2.08;11.71;-1.2;2.59;11.58;1000;BlackRock Luxembourg SA;https://api.fundinfo.com/document/247219f7054abaeb933f0e8c74836cad_297083/MR_ES_es_LU1811364998_YES_2025-01-31.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;https://api.fundinfo.com/document/34d81273d5b4b853c81a7ac3de5be45f_130790/PRP_ES_es_LU1811364998_YES_2024-10-15.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;60;10
;N;Y;N;IE00BDRK7R97;73055;iShares Pacific Index Fund (IE) D Acc EUR;EUR;N;Renta Variable Pacífico;RV Pacífico (ex-Japón);C;Y;MSCI Pacific Ex Japan NR USD;0;EUR;0;EUR;0.15;0.15;;;;;;0;N;6/6/17;557,744,696 €;-7.84;-4.09;8.79;2.2;11.38;-1.03;2.89;12.39;1200;BlackRock Asset Management Ireland Ltd;https://api.fundinfo.com/document/c3aace358334e0e6590d128617d0cc78_297591/MR_ES_es_IE00BDRK7R97_YES_2025-01-31.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;https://api.fundinfo.com/document/ed1007f6d6390ce06f33facb8cedb956_130239/PRP_ES_es_IE00BDRK7R97_YES_2024-04-26.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;60;10
;N;Y;N;IE00BD0NCP86;73055;iShares Pacific Index Fund (IE) D Acc USD;USD;N;Renta Variable Pacífico;RV Pacífico (ex-Japón);C;N;MSCI Pacific Ex Japan NR USD;0;USD;0;USD;0.15;0.15;;;;;;0;N;4/27/17;557,744,696 €;-7.84;-4.32;8.79;2.2;11.39;-0.72;3.5;12.06;1200;BlackRock Asset Management Ireland Ltd;https://api.fundinfo.com/document/e3401f76ff6f165b73800524d9031de1_298873/MR_ES_es_IE00BD0NCP86_YES_2025-01-31.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;https://api.fundinfo.com/document/3dc8b97a28a738c104ec76da8fc95ab0_129932/PRP_ES_es_IE00BD0NCP86_YES_2024-04-26.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;70;10
;Y;N;N;IE00B56H2V49;73055;iShares Pacific Index Fund (IE) Institutional Acc EUR;EUR;N;Renta Variable Pacífico;RV Pacífico (ex-Japón);C;Y;MSCI Pacific Ex Japan NR USD;0;EUR;0;EUR;0.2;0.15;;;;;;0;N;2/24/12;557,744,696 €;-7.84;-4.1;8.76;2.16;11.35;-1.06;2.84;12.36;1200;BlackRock Asset Management Ireland Ltd;https://api.fundinfo.com/document/4e747e1c9f65204aa775e32f282cd5f1_337015/MR_ES_es_IE00B56H2V49_YES_2025-01-31.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;https://api.fundinfo.com/document/2a325fd3b0a3185c3da00c56fee70a75_130126/PRP_ES_es_IE00B56H2V49_YES_2024-04-26.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;60;10
;Y;N;N;IE00B1W56S93;73055;iShares Pacific Index Fund (IE) Institutional Acc USD;USD;N;Renta Variable Pacífico;RV Pacífico (ex-Japón);C;Y;MSCI Pacific Ex Japan NR USD;10000;USD;10000;USD;0.2;0.15;;;;;;0;N;9/25/09;557,744,696 €;-7.84;-4.34;8.75;2.16;11.35;-0.76;3.45;12.04;1200;BlackRock Asset Management Ireland Ltd;https://api.fundinfo.com/document/84846dc3001285a5825bd2499f430301_343292/MR_ES_es_IE00B1W56S93_YES_2025-01-31.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;https://api.fundinfo.com/document/71ef65c0d437146418eaacade0a53770_129973/PRP_ES_es_IE00B1W56S93_YES_2025-01-31.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;70;10
;Y;N;N;IE00B1W56T01;73055;iShares Pacific Index Fund (IE) Institutional Dist USD;USD;N;Renta Variable Pacífico;RV Pacífico (ex-Japón);D;Y;MSCI Pacific Ex Japan NR USD;10000;USD;10000;USD;0.2;0.15;;;;;;0;N;5/20/09;557,744,696 €;-7.84;-4.33;8.75;0.87;10.5;-4.52;3.5;12.04;1200;BlackRock Asset Management Ireland Ltd;https://api.fundinfo.com/document/6830d713b9d2128ca1cb41bab901c9fd_340641/MR_ES_es_IE00B1W56T01_YES_2025-01-31.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;https://api.fundinfo.com/document/530dcbc4cc4e68b07b92962d943558a5_129885/PRP_ES_es_IE00B1W56T01_YES_2024-04-26.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;70;10
;N;Y;N;IE00BD0NC474;72976;iShares UK Credit Bond Index Fund (IE) D Acc GBP;GBP;N;Renta Fija Diversificada Reino Unido;RF Deuda Corporativa GBP;C;Y;Markit iBoxx GBP NonGilts TR;0;GBP;0;GBP;0.1;0.1;;;;;;0;N;5/11/17;459,601,682 €;-1.81;-0.78;4.94;-0.93;2.51;-22.03;11.67;6.13;900;BlackRock Asset Management Ireland Ltd;https://api.fundinfo.com/document/b4630e5fb939d3403828f0d8d6390328_317222/MR_ES_es_IE00BD0NC474_YES_2025-01-31.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;https://api.fundinfo.com/document/c66a59736ed6efc6ee5f4ef16767ac52_131330/PRP_ES_es_IE00BD0NC474_YES_2024-10-11.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;35;10
;N;Y;N;IE00BGWKS388;72976;iShares UK Credit Bond Index Fund (IE) D Dist GBP;GBP;N;Renta Fija Diversificada Reino Unido;RF Deuda Corporativa GBP;D;Y;Markit iBoxx GBP NonGilts TR;0;;0;;0.1;0.15;;;;;;0;N;1/2/19;459,601,682 €;-1.81;-0.77;4.94;-0.93;2.22;-22.03;11.67;6.13;900;BlackRock Asset Management Ireland Ltd;https://api.fundinfo.com/document/75269334a3bc6277a377a92927a0819d_289015/MR_ES_es_IE00BGWKS388_YES_2025-01-31.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;https://api.fundinfo.com/document/44bcc48bee23f05c4820191f2a497b49_131395/PRP_ES_es_IE00BGWKS388_YES_2024-10-11.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;35;10
;Y;N;N;IE00B1W4R618;72976;iShares UK Credit Bond Index Fund (IE) Institutional Acc GBP;GBP;N;Renta Fija Diversificada Reino Unido;RF Deuda Corporativa GBP;C;Y;Markit iBoxx GBP NonGilts TR;500000;GBP;5000;GBP;0.15;0.12;;;;;;0;N;8/6/07;459,601,682 €;-1.81;-0.78;4.89;-0.98;2.46;-22.08;11.61;6.08;900;BlackRock Asset Management Ireland Ltd;https://api.fundinfo.com/document/cbe18e167e9a924e0fb0209046bc4cb2_361327/MR_ES_es_IE00B1W4R618_YES_2025-01-31.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;https://api.fundinfo.com/document/e14a3bb6810fa6e1d2c18dd4ecefe4a6_131548/PRP_ES_es_IE00B1W4R618_YES_2024-04-17.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;35;10
;Y;N;N;IE00B2RKYS27;72976;iShares UK Credit Bond Index Fund (IE) Institutional Dist GBP;GBP;N;Renta Fija Diversificada Reino Unido;RF Deuda Corporativa GBP;D;Y;Markit iBoxx GBP NonGilts TR;5000;GBP;5000;GBP;0.15;0.12;;;;;;0;N;9/29/08;459,601,682 €;-1.81;-0.79;4.9;-0.97;2.46;-22.07;11.6;6.09;900;BlackRock Asset Management Ireland Ltd;https://api.fundinfo.com/document/bcbe3a1564f7515babfca946f34720b2_360593/MR_ES_es_IE00B2RKYS27_YES_2025-01-31.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;https://api.fundinfo.com/document/ecfe2682e72489c58ba7a700eb81462f_131400/PRP_ES_es_IE00B2RKYS27_YES_2024-04-17.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;35;10
;N;Y;N;IE00BL1GW524;73126;iShares UK Index Fund (IE) D Acc EUR;EUR;N;Renta Variable País;RV RU Cap. Grande;C;Y;MSCI United Kingdom NR LCL;0;EUR;0;EUR;0.07;0.07;;;;;;0;N;5/18/20;770,704,968 €;-1.01;6.9;18.58;9.67;-;2.24;8.41;14.05;1000;BlackRock Asset Management Ireland Ltd;https://api.fundinfo.com/document/e1b26e80b7e11e68a6c6cf3fe5c4b356_233197/MR_ES_es_IE00BL1GW524_YES_2025-01-31.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;https://api.fundinfo.com/document/7d9cba518b0c7ea4cd99fb88ec65d4ab_130145/PRP_ES_es_IE00BL1GW524_YES_2024-06-07.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;45;10
;N;Y;N;IE00BD0NCQ93;73126;iShares UK Index Fund (IE) D Acc GBP;GBP;N;Renta Variable País;RV RU Cap. Grande;C;N;MSCI United Kingdom NR LCL;0;GBP;0;GBP;0.07;0.07;;;;;;0;N;4/27/17;770,704,968 €;-1.01;6.52;18.59;9.67;17.72;1.98;9.08;14.05;900;BlackRock Asset Management Ireland Ltd;https://api.fundinfo.com/document/27d374c64f32205c72dfb80dab9ab03d_273715/MR_ES_es_IE00BD0NCQ93_YES_2025-01-31.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;https://api.fundinfo.com/document/95b4eadd55feedc7d41c81ba7c236c46_130068/PRP_ES_es_IE00BD0NCQ93_YES_2024-06-07.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;55;10
;Y;N;N;IE00B7MSLV86;73126;iShares UK Index Fund (IE) Institutional Acc EUR;EUR;N;Renta Variable País;RV RU Cap. Grande;C;Y;MSCI United Kingdom NR LCL;0;EUR;0;EUR;0.17;0.15;;;;;;0;N;2/24/12;770,704,968 €;-1.02;6.87;18.46;9.56;17.6;2.14;8.3;13.95;900;BlackRock Asset Management Ireland Ltd;https://api.fundinfo.com/document/d1c5b33aa5aba83e5c975404539c01cc_332150/MR_ES_es_IE00B7MSLV86_YES_2025-01-31.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;https://api.fundinfo.com/document/51cb87d01e2aad472529b08c9fcb2b6a_130187/PRP_ES_es_IE00B7MSLV86_YES_2024-04-17.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;45;10
;Y;N;N;IE00B1W56R86;73126;iShares UK Index Fund (IE) Institutional Acc GBP;GBP;N;Renta Variable País;RV RU Cap. Grande;C;Y;MSCI United Kingdom NR LCL;0;GBP;0;;0.17;0.15;;;;0;0;0;N;10/1/07;770,704,968 €;-1.02;6.5;18.46;9.56;17.6;1.88;8.98;13.93;900;BlackRock Asset Management Ireland Ltd;https://api.fundinfo.com/document/3ef27c71666ce5920ed80f67c449c85e_339683/MR_ES_es_IE00B1W56R86_YES_2025-01-31.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;https://api.fundinfo.com/document/aa642751dd872b7e2b77207c49e8dd75_130116/PRP_ES_es_IE00B1W56R86_YES_2024-04-17.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;55;10
;N;Y;N;IE00BDRK7H99;73270;iShares Ultra High Quality Euro Government Bond Index Fund (IE) D Acc EUR;EUR;N;Renta Fija Gobierno Global;RF Deuda Pública EUR;C;Y;Markit iBoxx EUR Eurozone AAA TR;500000;EUR;5000;EUR;0.1;0.15;;;;;;0;N;6/9/17;248,030,174 €;-2.03;-2.7;0.47;-4.22;-3.5;-17.82;5.62;-0.01;900;BlackRock Asset Management Ireland Ltd;https://api.fundinfo.com/document/22ecc53c23c85507b114955cb29aee71_287960/MR_ES_es_IE00BDRK7H99_YES_2025-01-31.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;https://api.fundinfo.com/document/018abfc14d1c7110072ffdc7cc66bdf6_131913/PRP_ES_es_IE00BDRK7H99_YES_2024-04-26.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;20;10
;Y;N;N;IE00B4XCK338;73270;iShares Ultra High Quality Euro Government Bond Index Fund (IE) Institutional Acc EUR;EUR;N;Renta Fija Gobierno Global;RF Deuda Pública EUR;C;Y;Markit iBoxx EUR Eurozone AAA TR;5000;EUR;5000;EUR;0.13;0.1;;;;;;0;N;4/4/12;248,030,174 €;-2.04;-2.71;0.44;-4.24;-3.53;-17.85;5.59;-0.04;900;BlackRock Asset Management Ireland Ltd;https://api.fundinfo.com/document/7bbe27dfb78d20adee9a76f3879cab89_335199/MR_ES_es_IE00B4XCK338_YES_2025-01-31.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;https://api.fundinfo.com/document/61191d5de1e18955498c3492f6c9584a_132039/PRP_ES_es_IE00B4XCK338_YES_2024-04-26.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;20;10
;N;Y;N;IE00BDZRPS94;72959;iShares US Corporate Bond Index Fund (IE) D Acc EUR;EUR;N;Renta Fija Diversificada Global;RF Deuda Corporativa USD;C;Y;FTSE Eurodollar USD;0;EUR;0;EUR;0.12;0.12;;;;;;0;N;9/27/17;1,348,431,184 €;-3.16;-3.24;5.27;1.48;2.13;-9.1;3.61;9.52;900;BlackRock Asset Management Ireland Ltd;https://api.fundinfo.com/document/1e27956011f00e5b7d5b63ed313c43ec_349126/MR_ES_es_IE00BDZRPS94_YES_2025-01-31.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;https://api.fundinfo.com/document/a65d3dd0f0109cbb097943fc26e7a60a_131333/PRP_ES_es_IE00BDZRPS94_YES_2024-09-23.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;20;10
;N;Y;N;IE00BD0NC706;72959;iShares US Corporate Bond Index Fund (IE) D Acc USD;USD;N;Renta Fija Diversificada Global;RF Deuda Corporativa USD;C;Y;FTSE Eurodollar USD;0;USD;0;USD;0.12;0.12;;;;;;0;N;5/11/17;1,348,431,184 €;-3.16;-3.48;5.28;1.48;2.13;-8.81;4.22;9.21;900;BlackRock Asset Management Ireland Ltd;https://api.fundinfo.com/document/406f16b040297d79dcb9e0105b3375b1_346644/MR_ES_es_IE00BD0NC706_YES_2025-01-31.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;https://api.fundinfo.com/document/fbfa188bbf24765e98eb94f71b046e13_131166/PRP_ES_es_IE00BD0NC706_YES_2024-09-23.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;30;10
;Y;N;N;IE00BL6VHD58;72959;iShares US Corporate Bond Index Fund (IE) Institutional Acc EUR Hedged;EUR;Y;Renta Fija Diversificada Global;RF Deuda Corporativa USD;C;Y;FTSE Eurodollar USD;0;EUR;0;;0.17;0.35;;;;;;0;N;12/19/19;1,348,431,184 €;0.98;1.53;3.82;-1.22;0.41;-16.68;5.27;0.53;900;BlackRock Asset Management Ireland Ltd;https://api.fundinfo.com/document/234ec85635468a904bf0913d85ba6928_294211/MR_ES_es_IE00BL6VHD58_YES_2025-01-31.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;https://api.fundinfo.com/document/9d8bbd49617432368333db9c73e1248e_131826/PRP_ES_es_IE00BL6VHD58_YES_2024-04-26.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;20;10
;Y;N;N;IE00B1W4R501;72959;iShares US Corporate Bond Index Fund (IE) Institutional Acc USD;USD;N;Renta Fija Diversificada Global;RF Deuda Corporativa USD;C;Y;FTSE Eurodollar USD;0;USD;0;USD;0.15;0.15;;;;0;;0;N;11/27/07;1,348,431,184 €;-3.16;-3.48;5.25;1.44;2.09;-8.85;4.19;9.17;900;BlackRock Asset Management Ireland Ltd;https://api.fundinfo.com/document/ff94a65c5355595936e0e887d1367634_367909/MR_ES_es_IE00B1W4R501_YES_2025-01-31.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;https://api.fundinfo.com/document/bd70c5131d5166a9fa51c44635c234a7_131136/PRP_ES_es_IE00B1W4R501_YES_2024-04-26.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;30;10
;N;Y;N;IE00BDZS0987;73307;iShares US Index Fund (IE) D Acc EUR;EUR;N;Renta Variable EE.UU;RV USA Cap. Grande Blend;C;Y;S&P 500 TR USD;0;EUR;0;EUR;0.08;0.08;;;;;;0;N;9/27/17;2,684,023,503 €;-12.16;-9.59;9;9.48;19.54;-13.27;20.98;32.68;900;BlackRock Asset Management Ireland Ltd;https://api.fundinfo.com/document/fd30e5b01dcf9aee8a2944298f132584_290273/MR_ES_es_IE00BDZS0987_YES_2025-01-31.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;https://api.fundinfo.com/document/d835c478104011443489aa6b668a57ba_131219/PRP_ES_es_IE00BDZS0987_YES_2024-10-31.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;55;10
;N;Y;N;IE00BD0NCT25;73307;iShares US Index Fund (IE) D Acc USD;USD;N;Renta Variable EE.UU;RV USA Cap. Grande Blend;C;N;S&P 500 TR USD;0;USD;0;USD;0.08;0.08;;;;;;0;N;4/27/17;2,684,023,503 €;-12.16;-9.81;9;9.48;19.54;-13;21.7;32.31;900;BlackRock Asset Management Ireland Ltd;https://api.fundinfo.com/document/b2d714b06d6af0a5bf89265e0671da54_271962/MR_ES_es_IE00BD0NCT25_YES_2025-01-31.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;https://api.fundinfo.com/document/fbf6e0ec7ed57b96cd77281c5b1b6cec_130834/PRP_ES_es_IE00BD0NCT25_YES_2024-10-31.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;65;10
;Y;N;N;IE00BDFVDR63;73307;iShares US Index Fund (IE) Institutional Acc EUR;EUR;N;Renta Variable EE.UU;RV USA Cap. Grande Blend;C;Y;S&P 500 TR USD;0;EUR;0;EUR;0.16;0.15;;;;;;0;N;12/13/16;2,684,023,503 €;-12.17;-9.61;8.91;9.39;19.44;-13.34;20.88;32.58;900;BlackRock Asset Management Ireland Ltd;https://api.fundinfo.com/document/3c3049ede2b1238af86b60a874d15221_299338/MR_ES_es_IE00BDFVDR63_YES_2025-01-31.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;https://api.fundinfo.com/document/3fe4448b6d1e2f16a1c75b9a74f06ceb_130956/PRP_ES_es_IE00BDFVDR63_YES_2024-10-31.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;55;10
;Y;N;N;IE00B1W56J03;73307;iShares US Index Fund (IE) Institutional Acc USD;USD;N;Renta Variable EE.UU;RV USA Cap. Grande Blend;C;Y;S&P 500 TR USD;10000;USD;10000;USD;0.16;0.15;;;;;;0;N;10/3/07;2,684,023,503 €;-12.16;-9.83;8.91;9.39;19.44;-13.07;21.59;32.19;900;BlackRock Asset Management Ireland Ltd;https://api.fundinfo.com/document/83c2a619ccc414ffd8c12b436fcde2f7_332236/MR_ES_es_IE00B1W56J03_YES_2025-01-31.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;https://api.fundinfo.com/document/0ab6fd03bb4c9d85189fc14df75bb0e5_130963/PRP_ES_es_IE00B1W56J03_YES_2025-01-31.pdf?apiKey=d99379b6-2808-4dc4-a0d3-fcd355ef5548;65;10
